codigo,municipio,pib_mil_reais
2928505,Santa Terezinha - BA,101309
2928604,Santo Amaro - BA,1137499
2928703,Santo Antônio de Jesus - BA,2449482
2928802,Santo Estêvão - BA,913473
2928901,São Desidério - BA,5846224
2928950,São Domingos - BA,88333
2929008,São Félix - BA,172669
2929057,São Félix do Coribe - BA,238009
2929107,São Felipe - BA,211989
2929206,São Francisco do Conde - BA,13095067
2929255,São Gabriel - BA,152707
2929305,São Gonçalo dos Campos - BA,1156472
2929354,São José da Vitória - BA,67107
2929370,São José do Jacuípe - BA,126577
2929404,São Miguel das Matas - BA,176578
2929503,São Sebastião do Passé - BA,849766
2929602,Sapeaçu - BA,213065
2929701,Sátiro Dias - BA,257706
2929750,Saubara - BA,146219
2929800,Saúde - BA,102999
2929909,Seabra - BA,625080
2930006,Sebastião Laranjeiras - BA,107168
2930105,Senhor do Bonfim - BA,997788
2930154,Serra do Ramalho - BA,411279
2930204,Sento Sé - BA,1714711
2930303,Serra Dourada - BA,199802
2930402,Serra Preta - BA,138171
2930501,Serrinha - BA,1085465
2930600,Serrolândia - BA,118127
2930709,Simões Filho - BA,6340237
2930758,Sítio do Mato - BA,119916
2930766,Sítio do Quinto - BA,103227
2930774,Sobradinho - BA,842992
2930808,Souto Soares - BA,135851
2930907,Tabocas do Brejo Velho - BA,268071
2931004,Tanhaçu - BA,252999
2931053,Tanque Novo - BA,182572
2931103,Tanquinho - BA,66752
2931202,Taperoá - BA,221530
2931301,Tapiramutá - BA,148710
2931350,Teixeira de Freitas - BA,2875560
2931400,Teodoro Sampaio - BA,177343
2931509,Teofilândia - BA,191244
2931608,Teolândia - BA,216597
2931707,Terra Nova - BA,170369
2931806,Tremedal - BA,133571
2931905,Tucano - BA,544589
2932002,Uauá - BA,234752
2932101,Ubaíra - BA,228976
2932200,Ubaitaba - BA,244475
2932309,Ubatã - BA,223669
2932408,Uibaí - BA,175916
2932457,Umburanas - BA,263228
2932507,Una - BA,333870
2932606,Urandi - BA,199656
2932705,Uruçuca - BA,296011
2932804,Utinga - BA,185676
2932903,Valença - BA,1740629
2933000,Valente - BA,268418
2933059,Várzea da Roça - BA,111965
2933109,Várzea do Poço - BA,116185
2933158,Várzea Nova - BA,231719
2933174,Varzedo - BA,135059
2933208,Vera Cruz - BA,601816
2933257,Vereda - BA,92690
2933307,Vitória da Conquista - BA,8218063
2933406,Wagner - BA,89462
2933455,Wanderley - BA,167534
2933505,Wenceslau Guimarães - BA,331451
2933604,Xique-Xique - BA,460817
3100104,Abadia dos Dourados - MG,176730
3100203,Abaeté - MG,541136
3100302,Abre Campo - MG,262668
3100401,Acaiaca - MG,64892
3100500,Açucena - MG,165796
3100609,Água Boa - MG,192065
3100708,Água Comprida - MG,230005
3100807,Aguanil - MG,94598
3100906,Águas Formosas - MG,287546
3101003,Águas Vermelhas - MG,236694
3101102,Aimorés - MG,637983
3101201,Aiuruoca - MG,128546
3101300,Alagoa - MG,47699
3101409,Albertina - MG,153935
3101508,Além Paraíba - MG,971558
3101607,Alfenas - MG,3486907
3101631,Alfredo Vasconcelos - MG,150571
3101706,Almenara - MG,674815
3101805,Alpercata - MG,94682
3101904,Alpinópolis - MG,524182
3102001,Alterosa - MG,296492
3102050,Alto Caparaó - MG,97092
3102100,Alto Rio Doce - MG,180095
3102209,Alvarenga - MG,54645
3102308,Alvinópolis - MG,340110
3102407,Alvorada de Minas - MG,64841
3102506,Amparo do Serra - MG,55910
3102605,Andradas - MG,1183259
3102704,Cachoeira de Pajeú - MG,125620
3102803,Andrelândia - MG,292394
3102852,Angelândia - MG,144549
3102902,Antônio Carlos - MG,242348
3103009,Antônio Dias - MG,894601
3103108,Antônio Prado de Minas - MG,28556
3103207,Araçaí - MG,60662
3103306,Aracitaba - MG,31371
3103405,Araçuaí - MG,519974
3103504,Araguari - MG,5836329
3103603,Arantina - MG,88536
3103702,Araponga - MG,122267
3103751,Araporã - MG,1294624
3103801,Arapuá - MG,172745
3103900,Araújos - MG,474404
3104007,Araxá - MG,8950200
3104106,Arceburgo - MG,346405
3104205,Arcos - MG,2345874
3104304,Areado - MG,309330
3104403,Argirita - MG,40067
3104452,Aricanduva - MG,67088
3104502,Arinos - MG,318815
3104601,Astolfo Dutra - MG,291866
3104700,Ataléia - MG,198960
3104809,Augusto de Lima - MG,89054
3104908,Baependi - MG,380866
3105004,Baldim - MG,201272
3105103,Bambuí - MG,779906
3105202,Bandeira - MG,59093
3105301,Bandeira do Sul - MG,86572
3105400,Barão de Cocais - MG,2438852
3105509,Barão do Monte Alto - MG,63071
3105608,Barbacena - MG,3521229
3105707,Barra Longa - MG,81928
3105905,Barroso - MG,608480
3106002,Bela Vista de Minas - MG,568234
3106101,Belmiro Braga - MG,61557
3106200,Belo Horizonte - MG,105920859
3106309,Belo Oriente - MG,2089750
3106408,Belo Vale - MG,279868
3106507,Berilo - MG,112833
3106606,Bertópolis - MG,53770
3106655,Berizal - MG,61006
3106705,Betim - MG,33125378
3106804,Bias Fortes - MG,41583
3106903,Bicas - MG,277715
3107000,Biquinhas - MG,64473
3107109,Boa Esperança - MG,1058480
3107208,Bocaina de Minas - MG,80211
3107307,Bocaiúva - MG,1224914
3107406,Bom Despacho - MG,1814550
3107505,Bom Jardim de Minas - MG,127743
3107604,Bom Jesus da Penha - MG,196074
3107703,Bom Jesus do Amparo - MG,160390
3107802,Bom Jesus do Galho - MG,171084
3107901,Bom Repouso - MG,160232
3108008,Bom Sucesso - MG,445214
3108107,Bonfim - MG,135422
3108206,Bonfinópolis de Minas - MG,458898
3108255,Bonito de Minas - MG,101045
3108305,Borda da Mata - MG,374716
3108404,Botelhos - MG,325978
3108503,Botumirim - MG,75744
3108552,Brasilândia de Minas - MG,415061
3108602,Brasília de Minas - MG,377410
3108701,Brás Pires - MG,50032
3108800,Braúnas - MG,213072
3108909,Brazópolis - MG,198123
3109006,Brumadinho - MG,4624729
3109105,Bueno Brandão - MG,240684
3109204,Buenópolis - MG,180714
3109253,Bugre - MG,47548
3109303,Buritis - MG,1163750
3109402,Buritizeiro - MG,735994
3109451,Cabeceira Grande - MG,477332
3109501,Cabo Verde - MG,290817
3109600,Cachoeira da Prata - MG,51886
3109709,Cachoeira de Minas - MG,536512
3109808,Cachoeira Dourada - MG,131487
3109907,Caetanópolis - MG,315208
3110004,Caeté - MG,1074947
3110103,Caiana - MG,88661
3110202,Cajuri - MG,97287
3110301,Caldas - MG,337630
3110400,Camacho - MG,70858
3110509,Camanducaia - MG,987747
3110608,Cambuí - MG,1864549
3110707,Cambuquira - MG,370830
3110806,Campanário - MG,53458
3110905,Campanha - MG,439921
3111002,Campestre - MG,486410
3111101,Campina Verde - MG,536761
3111150,Campo Azul - MG,40651
3111200,Campo Belo - MG,1242918
3111309,Campo do Meio - MG,231124
3111408,Campo Florido - MG,710762
3111507,Campos Altos - MG,434229
3111606,Campos Gerais - MG,704525
3111705,Canaã - MG,77437
3111804,Canápolis - MG,677858
3111903,Cana Verde - MG,80057
3112000,Candeias - MG,371166
3112059,Cantagalo - MG,56752
3112109,Caparaó - MG,97643
3112208,Capela Nova - MG,62458
3112307,Capelinha - MG,887590
3112406,Capetinga - MG,207248
3112505,Capim Branco - MG,123369
3112604,Capinópolis - MG,666437
3112653,Capitão Andrade - MG,60792
3112703,Capitão Enéas - MG,501415
3112802,Capitólio - MG,328594
3112901,Caputira - MG,143709
3113008,Caraí - MG,210367
3113107,Caranaíba - MG,41465
3113206,Carandaí - MG,751465
3113305,Carangola - MG,639119
3113404,Caratinga - MG,2283105
3113503,Carbonita - MG,220652
3113602,Careaçu - MG,174238
3113701,Carlos Chagas - MG,474669
3113800,Carmésia - MG,39785
3113909,Carmo da Cachoeira - MG,321614
3114006,Carmo da Mata - MG,265586
3114105,Carmo de Minas - MG,290553
3114204,Carmo do Cajuru - MG,627199
3114303,Carmo do Paranaíba - MG,1060015
3114402,Carmo do Rio Claro - MG,694497
3114501,Carmópolis de Minas - MG,461515
3114550,Carneirinho - MG,406710
3114600,Carrancas - MG,177636
3114709,Carvalhópolis - MG,71384
3114808,Carvalhos - MG,80682
3114907,Casa Grande - MG,69228
3115003,Cascalho Rico - MG,79984
3115102,Cássia - MG,436341
3115201,Conceição da Barra de Minas - MG,68717
3115300,Cataguases - MG,1650831
3115359,Catas Altas - MG,5032327
3115409,Catas Altas da Noruega - MG,40785
3115458,Catuji - MG,83308
3115474,Catuti - MG,56838
3115508,Caxambu - MG,371252
3115607,Cedro do Abaeté - MG,22396
3115706,Central de Minas - MG,87043
3115805,Centralina - MG,351125
3115904,Chácara - MG,47145
3116001,Chalé - MG,114191
3116100,Chapada do Norte - MG,111106
3116159,Chapada Gaúcha - MG,403133
3116209,Chiador - MG,37247
3116308,Cipotânea - MG,73287
3116407,Claraval - MG,181971
3116506,Claro dos Poções - MG,83712
3116605,Cláudio - MG,1117593
3116704,Coimbra - MG,139787
3116803,Coluna - MG,121199
3116902,Comendador Gomes - MG,154777
3117009,Comercinho - MG,68104
3117108,Conceição da Aparecida - MG,274187
3117207,Conceição das Pedras - MG,61047
3117306,Conceição das Alagoas - MG,1318009
3117405,Conceição de Ipanema - MG,81006
3117504,Conceição do Mato Dentro - MG,9050953
3117603,Conceição do Pará - MG,493948
3117702,Conceição do Rio Verde - MG,343556
3117801,Conceição dos Ouros - MG,224990
3117836,Cônego Marinho - MG,63478
3117876,Confins - MG,485672
3117900,Congonhal - MG,220464
3118007,Congonhas - MG,7677447
3118106,Congonhas do Norte - MG,49288
3118205,Conquista - MG,490051
3118304,Conselheiro Lafaiete - MG,3117736
3118403,Conselheiro Pena - MG,383757
3118502,Consolação - MG,31441
3118601,Contagem - MG,36478511
3118700,Coqueiral - MG,234159
3118809,Coração de Jesus - MG,272832
3118908,Cordisburgo - MG,146188
3119005,Cordislândia - MG,113743
3119104,Corinto - MG,608967
3119203,Coroaci - MG,125596
3119302,Coromandel - MG,1535203
3119401,Coronel Fabriciano - MG,1995525
3119500,Coronel Murta - MG,119826
3119609,Coronel Pacheco - MG,60101
3119708,Coronel Xavier Chaves - MG,90932
3119807,Córrego Danta - MG,165719
3119906,Córrego do Bom Jesus - MG,45603
3119955,Córrego Fundo - MG,320483
3120003,Córrego Novo - MG,38521
3120102,Couto de Magalhães de Minas - MG,63266
3120151,Crisólita - MG,76403
3120201,Cristais - MG,295630
3120300,Cristália - MG,59160
3120409,Cristiano Otoni - MG,123678
3120508,Cristina - MG,233177
3120607,Crucilândia - MG,83064
3120706,Cruzeiro da Fortaleza - MG,184033
3120805,Cruzília - MG,317649
3120839,Cuparaque - MG,74037
3120870,Curral de Dentro - MG,80420
3120904,Curvelo - MG,2228066
3121001,Datas - MG,73978
3121100,Delfim Moreira - MG,125697
3121209,Delfinópolis - MG,247289
3121258,Delta - MG,466555
3121308,Descoberto - MG,81649
3121407,Desterro de Entre Rios - MG,261189
3121506,Desterro do Melo - MG,50610
3121605,Diamantina - MG,984231
3121704,Diogo de Vasconcelos - MG,42932
3121803,Dionísio - MG,90865
3121902,Divinésia - MG,63671
3122009,Divino - MG,319453
3122108,Divino das Laranjeiras - MG,61680
3122207,Divinolândia de Minas - MG,82272
3122306,Divinópolis - MG,8328420
3122355,Divisa Alegre - MG,178202
3122405,Divisa Nova - MG,129921
3122454,Divisópolis - MG,93183
3122470,Dom Bosco - MG,69488
3122504,Dom Cavati - MG,69618
3122603,Dom Joaquim - MG,67800
3122702,Dom Silvério - MG,108260
3122801,Dom Viçoso - MG,39046
3122900,Dona Euzébia - MG,109854
3123007,Dores de Campos - MG,320072
3123106,Dores de Guanhães - MG,190689
3123205,Dores do Indaiá - MG,352243
3123304,Dores do Turvo - MG,67069
3123403,Doresópolis - MG,84085
3123502,Douradoquara - MG,79306
3123528,Durandé - MG,122873
3123601,Elói Mendes - MG,705288
3123700,Engenheiro Caldas - MG,157012
3123809,Engenheiro Navarro - MG,92057
3123858,Entre Folhas - MG,64895
3123908,Entre Rios de Minas - MG,270170
3124005,Ervália - MG,409383
3124104,Esmeraldas - MG,973278
3124203,Espera Feliz - MG,411016
3124302,Espinosa - MG,364023
3124401,Espírito Santo do Dourado - MG,122219
3124500,Estiva - MG,601829
3124609,Estrela Dalva - MG,42891
3124708,Estrela do Indaiá - MG,165338
3124807,Estrela do Sul - MG,351211
3124906,Eugenópolis - MG,221741
3125002,Ewbank da Câmara - MG,54345
3125101,Extrema - MG,13653880
3125200,Fama - MG,58617
3125309,Faria Lemos - MG,64355
3125408,Felício dos Santos - MG,73738
3125507,São Gonçalo do Rio Preto - MG,48742
3125606,Felisburgo - MG,75699
3125705,Felixlândia - MG,281136
3125804,Fernandes Tourinho - MG,45852
3125903,Ferros - MG,147935
3125952,Fervedouro - MG,156872
3126000,Florestal - MG,142775
3126109,Formiga - MG,2212489
3126208,Formoso - MG,314877
3126307,Fortaleza de Minas - MG,111241
3126406,Fortuna de Minas - MG,51259
3126505,Francisco Badaró - MG,77801
3126604,Francisco Dumont - MG,75589
3126703,Francisco Sá - MG,452040
3126752,Franciscópolis - MG,101190
3126802,Frei Gaspar - MG,80089
3126901,Frei Inocêncio - MG,150514
3126950,Frei Lagonegro - MG,35558
3127008,Fronteira - MG,935386
3127057,Fronteira dos Vales - MG,48924
3127073,Fruta de Leite - MG,47075
3127107,Frutal - MG,2472972
3127206,Funilândia - MG,83300
3127305,Galiléia - MG,113699
3127339,Gameleiras - MG,57342
3127354,Glaucilândia - MG,41126
3127370,Goiabeira - MG,49898
3127388,Goianá - MG,62242
3127404,Gonçalves - MG,94305
3127503,Gonzaga - MG,68965
3127602,Gouveia - MG,198843
3127701,Governador Valadares - MG,7382104
3127800,Grão Mogol - MG,770836
3127909,Grupiara - MG,44193
3128006,Guanhães - MG,996792
3128105,Guapé - MG,390741
3128204,Guaraciaba - MG,115211
3128253,Guaraciama - MG,78006
3128303,Guaranésia - MG,549498
3128402,Guarani - MG,173383
3128501,Guarará - MG,57624
3128600,Guarda-Mor - MG,750765
3128709,Guaxupé - MG,2806751
3128808,Guidoval - MG,123262
3128907,Guimarânia - MG,327592
3129004,Guiricema - MG,114327
3129103,Gurinhatã - MG,180788
3129202,Heliodora - MG,133435
3129301,Iapu - MG,176380
3129400,Ibertioga - MG,103540
3129509,Ibiá - MG,1534624
3129608,Ibiaí - MG,114948
3129657,Ibiracatu - MG,51252
3129707,Ibiraci - MG,728232
3129806,Ibirité - MG,3202480
3129905,Ibitiúra de Minas - MG,77622
3130002,Ibituruna - MG,59365
3130051,Icaraí de Minas - MG,111419
3130101,Igarapé - MG,966978
3130200,Igaratinga - MG,577884
3130309,Iguatama - MG,586931
3130408,Ijaci - MG,494349
3130507,Ilicínea - MG,265457
3130556,Imbé de Minas - MG,101196
3130606,Inconfidentes - MG,132560
3130655,Indaiabira - MG,87300
3130705,Indianópolis - MG,875623
3130804,Ingaí - MG,115689
3130903,Inhapim - MG,404766
3131000,Inhaúma - MG,145761
3131109,Inimutaba - MG,90714
3131158,Ipaba - MG,180272
3131208,Ipanema - MG,344482
3131307,Ipatinga - MG,17607740
3131406,Ipiaçu - MG,183043
3131505,Ipuiúna - MG,188547
3131604,Iraí de Minas - MG,301450
3131703,Itabira - MG,14971550
3131802,Itabirinha - MG,136366
3131901,Itabirito - MG,13139282
3132008,Itacambira - MG,61709
3132107,Itacarambi - MG,226687
3132206,Itaguara - MG,402204
3132305,Itaipé - MG,121611
3132404,Itajubá - MG,3611716
3132503,Itamarandiba - MG,647443
3132602,Itamarati de Minas - MG,67305
3132701,Itambacuri - MG,341003
3132800,Itambé do Mato Dentro - MG,35863
3132909,Itamogi - MG,236283
3133006,Itamonte - MG,1181671
3133105,Itanhandu - MG,470089
3133204,Itanhomi - MG,151256
3133303,Itaobim - MG,308690
3133402,Itapagipe - MG,514170
3133501,Itapecerica - MG,628985
3133600,Itapeva - MG,849148
3133709,Itatiaiuçu - MG,6934362
3133758,Itaú de Minas - MG,724062
3133808,Itaúna - MG,5082302
3133907,Itaverava - MG,71363
3134004,Itinga - MG,148251
3134103,Itueta - MG,122238
3134202,Ituiutaba - MG,3797167
3134301,Itumirim - MG,91596
3134400,Iturama - MG,2016962
3134509,Itutinga - MG,172518
3134608,Jaboticatubas - MG,297804
3134707,Jacinto - MG,131534
3134806,Jacuí - MG,150928
3134905,Jacutinga - MG,1143674
3135001,Jaguaraçu - MG,109803
3135050,Jaíba - MG,849078
3135076,Jampruca - MG,82526
3135100,Janaúba - MG,1603605
3135209,Januária - MG,824553
3135308,Japaraíba - MG,101345
3135357,Japonvar - MG,77418
3135407,Jeceaba - MG,1952716
3135456,Jenipapo de Minas - MG,79486
3135506,Jequeri - MG,193976
3135605,Jequitaí - MG,130436
3135704,Jequitibá - MG,126108
3135803,Jequitinhonha - MG,274885
3135902,Jesuânia - MG,104192
3136009,Joaíma - MG,162645
3136108,Joanésia - MG,110201
3136207,João Monlevade - MG,4852510
3136306,João Pinheiro - MG,2156345
3136405,Joaquim Felício - MG,72279
3136504,Jordânia - MG,107127
3136520,José Gonçalves de Minas - MG,51739
3136553,José Raydan - MG,72330
3136579,Josenópolis - MG,58017
3136603,Nova União - MG,107483
3136652,Juatuba - MG,1436347
3136702,Juiz de Fora - MG,20281698
3136801,Juramento - MG,51591
3136900,Juruaia - MG,274079
3136959,Juvenília - MG,65619
3137007,Ladainha - MG,147335
3137106,Lagamar - MG,242478
3137205,Lagoa da Prata - MG,1984774
3137304,Lagoa dos Patos - MG,59595
3137403,Lagoa Dourada - MG,345374
3137502,Lagoa Formosa - MG,565539
3137536,Lagoa Grande - MG,292472
3137601,Lagoa Santa - MG,2187875
3137700,Lajinha - MG,399767
3137809,Lambari - MG,405229
3137908,Lamim - MG,52121
3138005,Laranjal - MG,95736
3138104,Lassance - MG,192531
3138203,Lavras - MG,2941308
3138302,Leandro Ferreira - MG,55488
3138351,Leme do Prado - MG,66185
3138401,Leopoldina - MG,1112639
3138500,Liberdade - MG,107623
3138609,Lima Duarte - MG,339219
3138625,Limeira do Oeste - MG,462720
3138658,Lontra - MG,93829
3138674,Luisburgo - MG,132765
3138682,Luislândia - MG,65469
3138708,Luminárias - MG,149049
3138807,Luz - MG,657535
3138906,Machacalis - MG,112414
3139003,Machado - MG,1373896
3139102,Madre de Deus de Minas - MG,301965
3139201,Malacacheta - MG,235786
3139250,Mamonas - MG,60080
3139300,Manga - MG,243336
3139409,Manhuaçu - MG,3277778
3139508,Manhumirim - MG,563358
3139607,Mantena - MG,476839
3139706,Maravilhas - MG,233073
3139805,Mar de Espanha - MG,227482
3139904,Maria da Fé - MG,203119
3140001,Mariana - MG,7367033
3140100,Marilac - MG,57772
3140159,Mário Campos - MG,197957
3140209,Maripá de Minas - MG,74902
3140308,Marliéria - MG,60417
3140407,Marmelópolis - MG,42790
3140506,Martinho Campos - MG,474367
3140530,Martins Soares - MG,215621
3140555,Mata Verde - MG,91547
3140605,Materlândia - MG,60526
3140704,Mateus Leme - MG,1078989
3140803,Matias Barbosa - MG,627997
3140852,Matias Cardoso - MG,158429
3140902,Matipó - MG,425174
3141009,Mato Verde - MG,157530
3141108,Matozinhos - MG,1505458
3141207,Matutina - MG,97184
3141306,Medeiros - MG,247288
3141405,Medina - MG,252979
3141504,Mendes Pimentel - MG,77407
3141603,Mercês - MG,151705
3141702,Mesquita - MG,59433
3141801,Minas Novas - MG,350038
3141900,Minduri - MG,163760
3142007,Mirabela - MG,162987
3142106,Miradouro - MG,173968
3142205,Miraí - MG,333953
3142254,Miravânia - MG,46796
3142304,Moeda - MG,76859
3142403,Moema - MG,152626
3142502,Monjolos - MG,46801
3142601,Monsenhor Paulo - MG,228126
3142700,Montalvânia - MG,165406
3142809,Monte Alegre de Minas - MG,758376
3142908,Monte Azul - MG,256072
3143005,Monte Belo - MG,366218
3143104,Monte Carmelo - MG,1559202
3143153,Monte Formoso - MG,44093
3143203,Monte Santo de Minas - MG,483172
3143302,Montes Claros - MG,10799486
3143401,Monte Sião - MG,605892
3143450,Montezuma - MG,91046
3143500,Morada Nova de Minas - MG,541502
3143609,Morro da Garça - MG,51052
3143708,Morro do Pilar - MG,44097
3143807,Munhoz - MG,128215
3143906,Muriaé - MG,2654177
3144003,Mutum - MG,508860
3144102,Muzambinho - MG,535415
3144201,Nacip Raydan - MG,37373
3144300,Nanuque - MG,808450
3144359,Naque - MG,90147
3144375,Natalândia - MG,75163
3144409,Natércia - MG,115392
3144508,Nazareno - MG,668804
3144607,Nepomuceno - MG,618031
3144656,Ninheira - MG,126349
3144672,Nova Belém - MG,83434
3144706,Nova Era - MG,432758
3144805,Nova Lima - MG,21040766
3144904,Nova Módica - MG,58649
3145000,Nova Ponte - MG,1115949
3145059,Nova Porteirinha - MG,116346
3145109,Nova Resende - MG,385622
3145208,Nova Serrana - MG,2634272
3145307,Novo Cruzeiro - MG,330390
3145356,Novo Oriente de Minas - MG,121560
3145372,Novorizonte - MG,70395
3145406,Olaria - MG,31904
